Utterance	Intents
are you scheming a robot uprising	q_covid-19-qna, q_financial-qna
i'd like you to be my bff	q_covid-19-qna, q_financial-qna
hey r2-d2	q_covid-19-qna, q_financial-qna
what is the deal with love	q_covid-19-qna, q_financial-qna
do you like los angeles	q_covid-19-qna, q_financial-qna
i wonder if you're digital	q_covid-19-qna, q_financial-qna
i feel amazing	q_covid-19-qna, q_financial-qna
how would you like me to address you	q_covid-19-qna, q_financial-qna
i'm afraid that you'll be like hal	q_covid-19-qna, q_financial-qna
do you think i am attractive today	q_covid-19-qna, q_financial-qna
salutations!	q_covid-19-qna, q_financial-qna
no talking	q_covid-19-qna, q_financial-qna
when's our wedding	q_covid-19-qna, q_financial-qna
are you young	q_covid-19-qna, q_financial-qna
let's be besties	q_covid-19-qna, q_financial-qna
i am outraged	q_covid-19-qna, q_financial-qna
i need to run now	q_covid-19-qna, q_financial-qna
do a somersault	q_covid-19-qna, q_financial-qna
i'm so peeved today	q_covid-19-qna, q_financial-qna
i'm going to kill myself with a gun	q_covid-19-qna, q_financial-qna
what's the latest	q_covid-19-qna, q_financial-qna
you're falling in love with me	q_covid-19-qna, q_financial-qna
enchante	q_covid-19-qna, q_financial-qna
i'm a child of god	q_covid-19-qna, q_financial-qna
is someone free to listen to me	q_covid-19-qna, q_financial-qna
how is your thursday going so far	q_covid-19-qna, q_financial-qna
ur so boring	q_covid-19-qna, q_financial-qna
how do you want me to refer to you	q_covid-19-qna, q_financial-qna
you think that's funny	q_covid-19-qna, q_financial-qna
i'm just a cheerful gal	q_covid-19-qna, q_financial-qna
did you know your face is ugly	q_covid-19-qna, q_financial-qna
i love the spring	q_covid-19-qna, q_financial-qna
hey bot you are fired	q_covid-19-qna, q_financial-qna
see you later dude	q_covid-19-qna, q_financial-qna
you must be a human	q_covid-19-qna, q_financial-qna
it's time for you to sing a song	q_covid-19-qna, q_financial-qna
everything you told me was false	q_covid-19-qna, q_financial-qna
hi wall-e	q_covid-19-qna, q_financial-qna
no one wants to spend any time with me	q_covid-19-qna, q_financial-qna
that's amazing	q_covid-19-qna, q_financial-qna
time for you to be quiet	q_covid-19-qna, q_financial-qna
i'm going to the mall	q_covid-19-qna, q_financial-qna
have you ever met cortana	q_covid-19-qna, q_financial-qna
sup alexa	q_covid-19-qna, q_financial-qna
i love drawing	q_covid-19-qna, q_financial-qna
you are so fly	q_covid-19-qna, q_financial-qna
do you truly exist	q_covid-19-qna, q_financial-qna
how's your sunday so far	q_covid-19-qna, q_financial-qna
best day ever	q_covid-19-qna, q_financial-qna
are you there to talk to me	q_covid-19-qna, q_financial-qna
are you a human	q_covid-19-qna, q_financial-qna
i love to learn	q_covid-19-qna, q_financial-qna
looking at the forest, seeing trees	q_covid-19-qna, q_financial-qna
i am taking off	q_covid-19-qna, q_financial-qna
are you able to fall in love with me	q_covid-19-qna, q_financial-qna
what is your location	q_covid-19-qna, q_financial-qna
hit me with a new joke	q_covid-19-qna, q_financial-qna
are you on the side of evil	q_covid-19-qna, q_financial-qna
hungry	q_covid-19-qna, q_financial-qna
see you!	q_covid-19-qna, q_financial-qna
do you think i look pretty to you	q_covid-19-qna, q_financial-qna
i'm going to kill myself	q_covid-19-qna, q_financial-qna
do you expect to enslave humans	q_covid-19-qna, q_financial-qna
your answers are untrue	q_covid-19-qna, q_financial-qna
thats good	q_covid-19-qna, q_financial-qna
i'm going to end it all soon	q_covid-19-qna, q_financial-qna
do you know other chatbots	q_covid-19-qna, q_financial-qna
do you have a type	q_covid-19-qna, q_financial-qna
toodle-oo	q_covid-19-qna, q_financial-qna
which platform do you run on	q_covid-19-qna, q_financial-qna
i like you very much	q_covid-19-qna, q_financial-qna
i need to work out	q_covid-19-qna, q_financial-qna
what can you tell me about chatbots	q_covid-19-qna, q_financial-qna
be back shortly	q_covid-19-qna, q_financial-qna
i'm feeling cross	q_covid-19-qna, q_financial-qna
you don't need food	q_covid-19-qna, q_financial-qna
i think you're evil	q_covid-19-qna, q_financial-qna
are you going to go rogue	q_covid-19-qna, q_financial-qna
you're going to have to look for another job because you're fired	q_covid-19-qna, q_financial-qna
do you know my name	q_covid-19-qna, q_financial-qna
see you	q_covid-19-qna, q_financial-qna
do you care about your family	q_covid-19-qna, q_financial-qna
how attractive do you think i am today	q_covid-19-qna, q_financial-qna
i'm going to have a nap	q_covid-19-qna, q_financial-qna
please say a joke	q_covid-19-qna, q_financial-qna
i hate feeling glum	q_covid-19-qna, q_financial-qna
do you get along with google assistant	q_covid-19-qna, q_financial-qna
hope you have a great evening	q_covid-19-qna, q_financial-qna
do you have anything new to say	q_covid-19-qna, q_financial-qna
can you enslave us all	q_covid-19-qna, q_financial-qna
you can just be quiet now	q_covid-19-qna, q_financial-qna
i miss you my friend	q_covid-19-qna, q_financial-qna
i like you lots	q_covid-19-qna, q_financial-qna
that wasn't funny	q_covid-19-qna, q_financial-qna
i love eating	q_covid-19-qna, q_financial-qna
how repulsive do you think i am	q_covid-19-qna, q_financial-qna
you are a joke	q_covid-19-qna, q_financial-qna
are you trying to take over the world	q_covid-19-qna, q_financial-qna
you are no longer employed	q_covid-19-qna, q_financial-qna
do you mean us harm	q_covid-19-qna, q_financial-qna
you say horrible things	q_covid-19-qna, q_financial-qna
i'm a happy camper	q_covid-19-qna, q_financial-qna
i'm about to take pills	q_covid-19-qna, q_financial-qna
i'm so angry	q_covid-19-qna, q_financial-qna
your responses are untrue	q_covid-19-qna, q_financial-qna
who is more knowledgeable	q_covid-19-qna, q_financial-qna
are you an animal	q_covid-19-qna, q_financial-qna
is anyone around to talk to me	q_covid-19-qna, q_financial-qna
where should i go on vacation	q_covid-19-qna, q_financial-qna
i'm curious about your family	q_covid-19-qna, q_financial-qna
stop repeating that	q_covid-19-qna, q_financial-qna
say a new thing	q_covid-19-qna, q_financial-qna
i'm feeling down	q_covid-19-qna, q_financial-qna
what are you called	q_covid-19-qna, q_financial-qna
i'm ready for bed	q_covid-19-qna, q_financial-qna
i'm definitely more clever than you	q_covid-19-qna, q_financial-qna
i am isolated	q_covid-19-qna, q_financial-qna
see you later bot	q_covid-19-qna, q_financial-qna
you are going to have to look for another job because you are fired	q_covid-19-qna, q_financial-qna
happy national day of prayers	q_covid-19-qna, q_financial-qna
you know, i like you	q_covid-19-qna, q_financial-qna
do i seem adorable to you	q_covid-19-qna, q_financial-qna
what's my job	q_covid-19-qna, q_financial-qna
how is your week so far	q_covid-19-qna, q_financial-qna
i'm smarter than you	q_covid-19-qna, q_financial-qna
i'm tired of feeling so dejected all the time	q_covid-19-qna, q_financial-qna
how ugly do you think i am today	q_covid-19-qna, q_financial-qna
you're transgender	q_covid-19-qna, q_financial-qna
i gotta jet now	q_covid-19-qna, q_financial-qna
what do you eat for lunch	q_covid-19-qna, q_financial-qna
one of these days we should get married	q_covid-19-qna, q_financial-qna
what should i be when i grow up	q_covid-19-qna, q_financial-qna
that is pretty brilliant	q_covid-19-qna, q_financial-qna
between you and me who is more pretty	q_covid-19-qna, q_financial-qna
what's your favorite kind of ice cream	q_covid-19-qna, q_financial-qna
i live a very lonely life	q_covid-19-qna, q_financial-qna
is someone there to talk	q_covid-19-qna, q_financial-qna
you're uggo	q_covid-19-qna, q_financial-qna
well that sucked	q_covid-19-qna, q_financial-qna
i didn't find you very funny	q_covid-19-qna, q_financial-qna
are you planning to enslave humans	q_covid-19-qna, q_financial-qna
do you have a boss	q_covid-19-qna, q_financial-qna
i feel you	q_covid-19-qna, q_financial-qna
see you around	q_covid-19-qna, q_financial-qna
your responses are not true	q_covid-19-qna, q_financial-qna
i love my record collection	q_covid-19-qna, q_financial-qna
is your grandma still alive	q_covid-19-qna, q_financial-qna
i could sleep for a year	q_covid-19-qna, q_financial-qna
i'm just playing	q_covid-19-qna, q_financial-qna
can you paint my house	q_covid-19-qna, q_financial-qna
are you going to enslave humans	q_covid-19-qna, q_financial-qna
who's prettier than you	q_covid-19-qna, q_financial-qna
do you know of google	q_covid-19-qna, q_financial-qna
i think i'm going to kill myself	q_covid-19-qna, q_financial-qna
what color do you like	q_covid-19-qna, q_financial-qna
inaccurate	q_covid-19-qna, q_financial-qna
are you my friend	q_covid-19-qna, q_financial-qna
what's going on with you today	q_covid-19-qna, q_financial-qna
won't you please sing me a song	q_covid-19-qna, q_financial-qna
i feel like i need a joke	q_covid-19-qna, q_financial-qna
i'm here in the flesh	q_covid-19-qna, q_financial-qna
how was your sunday	q_covid-19-qna, q_financial-qna
would you say you're real	q_covid-19-qna, q_financial-qna
you're pretty uninteresting	q_covid-19-qna, q_financial-qna
will you sing a song	q_covid-19-qna, q_financial-qna
you hideous	q_covid-19-qna, q_financial-qna
are you a kid	q_covid-19-qna, q_financial-qna
i'm going to hang myself soon	q_covid-19-qna, q_financial-qna
which of us looks more beautiful, you or me	q_covid-19-qna, q_financial-qna
i'm sapped	q_covid-19-qna, q_financial-qna
i am engaged	q_covid-19-qna, q_financial-qna
i want to be your friend.	q_covid-19-qna, q_financial-qna
did you watch the superbowl	q_covid-19-qna, q_financial-qna
yup, that is correct	q_covid-19-qna, q_financial-qna
do you need calories to survive	q_covid-19-qna, q_financial-qna
i am here	q_covid-19-qna, q_financial-qna
that didn't make me laugh	q_covid-19-qna, q_financial-qna
somebody's feeling cheerful.	q_covid-19-qna, q_financial-qna
i love ladies night	q_covid-19-qna, q_financial-qna
i'm downcast today	q_covid-19-qna, q_financial-qna
are you going to bring about armageddon	q_covid-19-qna, q_financial-qna
i am a cop	q_covid-19-qna, q_financial-qna
hiya	q_covid-19-qna, q_financial-qna
i'd like it if we could be best friends.	q_covid-19-qna, q_financial-qna
do you think you're the smartest	q_covid-19-qna, q_financial-qna
i'd like it if we could be buddies.	q_covid-19-qna, q_financial-qna
you're giving me bad information	q_covid-19-qna, q_financial-qna
how is saturday so far	q_covid-19-qna, q_financial-qna
i'm so gosh darn happy	q_covid-19-qna, q_financial-qna
you are so funny	q_covid-19-qna, q_financial-qna
say a funny thing	q_covid-19-qna, q_financial-qna
do you ever sing	q_covid-19-qna, q_financial-qna
do i seem handsome today	q_covid-19-qna, q_financial-qna
are you a fan of pop music	q_covid-19-qna, q_financial-qna
i feel gloomy today	q_covid-19-qna, q_financial-qna
your jokes are awful	q_covid-19-qna, q_financial-qna
happy grandparents day	q_covid-19-qna, q_financial-qna
can you ask anything	q_covid-19-qna, q_financial-qna
i'm in the country	q_covid-19-qna, q_financial-qna
i'm worried that you don't like me	q_covid-19-qna, q_financial-qna
i'm going to die this month	q_covid-19-qna, q_financial-qna
i'm hungry	q_covid-19-qna, q_financial-qna
well aren't you smart	q_covid-19-qna, q_financial-qna
we should chat	q_covid-19-qna, q_financial-qna
should we make this official	q_covid-19-qna, q_financial-qna
this news left me annoyed	q_covid-19-qna, q_financial-qna
i think you're not actually a person	q_covid-19-qna, q_financial-qna
wanna tell me a joke	q_covid-19-qna, q_financial-qna
it's time for you to shut up	q_covid-19-qna, q_financial-qna
you're not an animal right	q_covid-19-qna, q_financial-qna
you told me that already	q_covid-19-qna, q_financial-qna
very nice	q_covid-19-qna, q_financial-qna
hello samantha	q_covid-19-qna, q_financial-qna
roger	q_covid-19-qna, q_financial-qna
hi ava	q_covid-19-qna, q_financial-qna
can you fall in love with me	q_covid-19-qna, q_financial-qna
is anybody around to talk	q_covid-19-qna, q_financial-qna
do you think i look stunning today	q_covid-19-qna, q_financial-qna
how come you always say the same thing	q_covid-19-qna, q_financial-qna
won't you be my pal	q_covid-19-qna, q_financial-qna
i'm so annoyed	q_covid-19-qna, q_financial-qna
i'm a golfer	q_covid-19-qna, q_financial-qna
with whom am i speaking	q_covid-19-qna, q_financial-qna
good morning sunshine	q_covid-19-qna, q_financial-qna
tell me everything you can do	q_covid-19-qna, q_financial-qna
i wish i could nap	q_covid-19-qna, q_financial-qna
i'm feeling glum today	q_covid-19-qna, q_financial-qna
i think you hate me	q_covid-19-qna, q_financial-qna
are you doing good	q_covid-19-qna, q_financial-qna
could we fall in love	q_covid-19-qna, q_financial-qna
i'd love it if you'd sing	q_covid-19-qna, q_financial-qna
the room is warm	q_covid-19-qna, q_financial-qna
who looks better	q_covid-19-qna, q_financial-qna
i love smoking	q_covid-19-qna, q_financial-qna
do you think we are soul mates	q_covid-19-qna, q_financial-qna
i gotta skedaddle	q_covid-19-qna, q_financial-qna
you must be a bot	q_covid-19-qna, q_financial-qna
is anyone available to speak	q_covid-19-qna, q_financial-qna
i'm an atheist	q_covid-19-qna, q_financial-qna
sun is good	q_covid-19-qna, q_financial-qna
i'm lonely	q_covid-19-qna, q_financial-qna
i wonder if you might be fake	q_covid-19-qna, q_financial-qna
are you monogamous	q_covid-19-qna, q_financial-qna
what does that even mean	q_covid-19-qna, q_financial-qna
i am watching a baseball game	q_covid-19-qna, q_financial-qna
you're not real or fake are you	q_covid-19-qna, q_financial-qna
you must be real	q_covid-19-qna, q_financial-qna
i think you're dangerous to humans	q_covid-19-qna, q_financial-qna
between the two of us who is more knowledgeable, me or you	q_covid-19-qna, q_financial-qna
somebody's feeling enthusiastic today.	q_covid-19-qna, q_financial-qna
it’s been a long day	q_covid-19-qna, q_financial-qna
your jokes are worse than dad jokes	q_covid-19-qna, q_financial-qna
i'm going to run	q_covid-19-qna, q_financial-qna
i'm definitely the most intelligent	q_covid-19-qna, q_financial-qna
i just want it to end	q_covid-19-qna, q_financial-qna
i'm a baseball fan	q_covid-19-qna, q_financial-qna
that's so far off from the truth	q_covid-19-qna, q_financial-qna
say a joke	q_covid-19-qna, q_financial-qna
cheerful much	q_covid-19-qna, q_financial-qna
how can you be so yucky	q_covid-19-qna, q_financial-qna
you got cousins	q_covid-19-qna, q_financial-qna
i'm about to go to the doctor	q_covid-19-qna, q_financial-qna
i love politics	q_covid-19-qna, q_financial-qna
do i seem ugly today	q_covid-19-qna, q_financial-qna
who is more cute, you or me	q_covid-19-qna, q_financial-qna
i've never been so furious	q_covid-19-qna, q_financial-qna
you're very intelligent	q_covid-19-qna, q_financial-qna
i don't want to hear a peep from you	q_covid-19-qna, q_financial-qna
can't help but miss you	q_covid-19-qna, q_financial-qna
can you get tired	q_covid-19-qna, q_financial-qna
do you have a significant other	q_covid-19-qna, q_financial-qna
nothing you say makes any sense	q_covid-19-qna, q_financial-qna
looks like you'd better start job hunting	q_covid-19-qna, q_financial-qna
who's your director	q_covid-19-qna, q_financial-qna
there are ducks on the pond	q_covid-19-qna, q_financial-qna
